date,rank,product_name,search_ratio,search_keywords,shopping_ratio,shopping_keywords
2026-02-27,13,레,0.9732,레,,
2026-02-27,14,피스타치오,10.00201,피스타치오,18.46339,피스타치오
2026-02-27,15,쭈꾸미,9.68159,쭈꾸미,43.12977,쭈꾸미
2026-02-27,16,포스파티딜세린,29.33239,포스파티딜세린,44.31256,포스파티딜세린
2026-02-27,17,귤10kg,4.97853,귤10kg,40.61302,귤10kg
2026-02-27,18,피스타치오스프레드,4.36777,피스타치오스프레드,24.51384,피스타치오스프레드
2026-02-27,19,콘드로이친,41.74985,콘드로이친,37.91208,콘드로이친
2026-02-27,20,마그네슘,16.50037,마그네슘,43.37221,마그네슘
2026-02-28,1,알부민,29.99846,알부민,32.41132,알부민
2026-02-28,2,쌀20kg,6.88967,쌀20kg,26.42369,쌀20kg
2026-02-28,3,봄동,88.25105,봄동,72.20573,봄동
2026-02-28,4,쌀10kg,16.43434,쌀10kg,26.72967,쌀10kg
2026-02-28,5,오메가3,47.96936,오메가3,22.49527,오메가3
2026-02-28,6,두쫀쿠,17.08495,두쫀쿠,22.07514,두쫀쿠
2026-02-28,7,콜라겐,37.96829,콜라겐,45.87912,콜라겐
2026-02-28,8,새조개,7.60149,새조개,29.40483,새조개
2026-02-28,9,닭가슴살,13.01212,닭가슴살,15.78262,닭가슴살
2026-02-28,10,비타민c,23.98367,비타민c,41.45486,비타민c
2026-02-28,11,올리브오일,21.01981,올리브오일,43.05301,올리브오일
2026-02-28,12,사과,23.60178,사과,17.54253,사과
2026-02-28,13,카,0.96765,카,,
2026-02-28,14,마그네슘,14.6188,마그네슘,44.5387,마그네슘
2026-02-28,15,피스타치오,9.01707,피스타치오,16.61303,피스타치오
2026-02-28,16,촉촉한황치즈칩,7.19467,촉촉한황치즈칩,38.64503,촉촉한황치즈칩
2026-02-28,17,콘드로이친,44.0869,콘드로이친,36.53846,콘드로이친
2026-02-28,18,레드향,19.48529,레드향,29.37168,레드향
2026-02-28,19,한효주김,100.0,한효주김,36.73664,한효주김
2026-02-28,20,천혜향,16.06026,천혜향,23.72448,천혜향
2026-03-01,1,쌀20kg,8.26147,쌀20kg,40.35144,쌀20kg
2026-03-01,2,알부민,31.90731,알부민,38.23625,알부민
2026-03-01,3,쌀10kg,20.39235,쌀10kg,34.32892,쌀10kg
2026-03-01,4,봄동,88.30277,봄동,74.97527,봄동
2026-03-01,5,두쫀쿠,16.32077,두쫀쿠,27.71135,두쫀쿠
2026-03-01,6,닭가슴살,15.90302,닭가슴살,20.95671,닭가슴살
2026-03-01,7,오메가3,54.12149,오메가3,24.12098,오메가3
2026-03-01,8,사과,27.09516,사과,20.5671,사과
2026-03-01,9,마그네슘,16.62509,마그네슘,56.83987,마그네슘
2026-03-01,10,콘드로이친,39.75337,콘드로이친,48.16849,콘드로이친
2026-03-01,11,레드향,20.22058,레드향,39.21271,레드향
2026-03-01,12,카무트효소,13.4762,카무트효소,54.11764,카무트효소
2026-03-01,13,귀리유,2.14101,귀리유,46.27862,귀리유
2026-03-01,14,생수,17.27864,생수,44.33272,생수
2026-03-01,15,새조개,7.12509,새조개,28.2852,새조개
2026-03-01,16,알파cd,15.20638,알파cd,15.58737,알파cd
2026-03-01,17,올리브오일,25.77248,올리브오일,43.69287,올리브오일
2026-03-01,18,유산균,24.33836,유산균,41.6819,유산균
2026-03-01,19,콜라겐,25.60187,콜라겐,40.93406,콜라겐
2026-03-01,20,비타민b3,4.34767,비타민b3,42.55725,비타민b3
2026-03-02,1,쌀20kg,9.17293,쌀20kg,36.15359,쌀20kg
2026-03-02,2,쌀10kg,24.25572,쌀10kg,40.18903,쌀10kg
2026-03-02,3,알부민,24.71075,알부민,33.12723,알부민
2026-03-02,4,봄동,90.22566,봄동,88.13056,봄동
2026-03-02,5,닭가슴살,23.07503,닭가슴살,24.0807,닭가슴살
2026-03-02,6,사과,32.94613,사과,26.80529,사과
2026-03-02,7,오메가3,64.11977,오메가3,25.70888,오메가3
2026-03-02,8,카무트효소,32.67022,카무트효소,66.52406,카무트효소
2026-03-02,9,두쫀쿠,14.91522,두쫀쿠,25.78992,두쫀쿠
2026-03-02,10,비타민b3,6.3521,비타민b3,57.53816,비타민b3
2026-03-02,11,임박,4.30803,임박,59.0,임박
2026-03-02,12,올리브오일,26.40986,올리브오일,53.29067,올리브오일
2026-03-02,13,오트밀,27.29077,오트밀,36.98979,오트밀
2026-03-02,14,새조개,5.42643,새조개,34.11903,새조개
2026-03-02,15,생수,19.57184,생수,49.45155,생수
2026-03-02,16,콜라겐,27.48091,콜라겐,48.71794,콜라겐
2026-03-02,17,레드향,20.9276,레드향,39.81831,레드향
2026-03-02,18,천혜향,19.26064,천혜향,33.41836,천혜향
2026-03-02,19,마그네슘,17.9102,마그네슘,55.03711,마그네슘
2026-03-02,20,포스파티딜세린,25.28443,포스파티딜세린,50.93966,포스파티딜세린
2026-03-03,1,쌀20kg,8.02516,쌀20kg,37.74812,쌀20kg
2026-03-03,2,쌀10kg,20.20306,쌀10kg,37.3913,쌀10kg
2026-03-03,3,닭가슴살,25.02992,닭가슴살,31.56524,닭가슴살
2026-03-03,4,알부민,25.93831,알부민,31.43507,알부민
2026-03-03,5,봄동,80.45604,봄동,80.31651,봄동
2026-03-03,6,두쫀쿠,12.38159,두쫀쿠,34.11614,두쫀쿠
2026-03-03,7,오메가3,59.55945,오메가3,27.82608,오메가3
2026-03-03,8,사과,31.122,사과,26.12476,사과
2026-03-03,9,생수,20.64569,생수,53.01645,생수
2026-03-03,10,새조개,5.39435,새조개,32.99941,새조개
2026-03-03,11,천혜향,17.34509,천혜향,35.71428,천혜향
2026-03-03,12,귀리유,3.09002,귀리유,52.57633,귀리유
2026-03-03,13,맥심모카골드,12.58052,맥심모카골드,60.0,맥심모카골드
2026-03-03,14,피스타치오,9.30219,피스타치오,21.19871,피스타치오
2026-03-03,15,올리브오일,24.22059,올리브오일,47.44058,올리브오일
2026-03-03,16,유산균,28.07953,유산균,45.2468,유산균
2026-03-03,17,레드향,17.51508,레드향,36.71461,레드향
2026-03-03,18,견과류,26.54139,견과류,44.04761,견과류
2026-03-03,19,촉촉한황치즈칩,7.98403,촉촉한황치즈칩,45.41984,촉촉한황치즈칩
2026-03-03,20,마그네슘,17.62823,마그네슘,50.37115,마그네슘
2026-03-04,1,쌀20kg,8.09881,쌀20kg,38.78945,쌀20kg
2026-03-04,2,알부민,28.39343,알부민,35.47022,알부민
2026-03-04,3,봄동,81.33521,봄동,100.0,봄동
2026-03-04,4,쌀10kg,19.15332,쌀10kg,34.48015,쌀10kg
2026-03-04,5,닭가슴살,22.47046,닭가슴살,25.90302,닭가슴살
2026-03-04,6,오메가3,64.72207,오메가3,29.14933,오메가3
2026-03-04,7,사과,29.87437,사과,28.77126,사과
2026-03-04,8,알파cd,34.31333,알파cd,22.03058,알파cd
2026-03-04,9,임박,5.14439,임박,63.5,임박
2026-03-04,10,생수,19.73811,생수,57.49542,생수
2026-03-04,11,새조개,6.04077,새조개,36.65291,새조개
2026-03-04,12,딸기,3.38512,딸기,17.0426,딸기
2026-03-04,13,마그네슘,19.77551,마그네슘,57.158,마그네슘
2026-03-04,14,콘드로이친,39.26012,콘드로이친,47.16117,콘드로이친
2026-03-04,15,쭈꾸미,9.03414,쭈꾸미,48.95038,쭈꾸미
2026-03-04,16,촉촉한황치즈칩,10.19955,촉촉한황치즈칩,47.99618,촉촉한황치즈칩
2026-03-04,17,올리브오일,22.50935,올리브오일,45.2468,올리브오일
2026-03-04,18,두유,11.14846,두유,51.21951,두유
2026-03-04,19,맥심모카골드,13.56518,맥심모카골드,53.14917,맥심모카골드
2026-03-04,20,귀리유,3.55299,귀리유,45.80152,귀리유
2026-03-05,1,쌀20kg,8.32284,쌀20kg,34.9821,쌀20kg
2026-03-05,2,봄동,78.33098,봄동,96.93372,봄동
2026-03-05,3,알부민,27.77965,알부민,31.82557,알부민
2026-03-05,4,닭가슴살,20.08899,닭가슴살,31.56524,닭가슴살
2026-03-05,5,사과,29.24625,사과,32.58979,사과
2026-03-05,6,쌀10kg,18.88659,쌀10kg,28.50661,쌀10kg
2026-03-05,7,새조개,7.19246,새조개,43.07601,새조개
2026-03-05,8,임박,5.79138,임박,70.3,임박
2026-03-05,9,오,2.65738,오,,
2026-03-05,10,마그네슘,20.7407,마그네슘,67.12619,마그네슘
2026-03-05,11,올리브오일,23.29222,올리브오일,56.48994,올리브오일
2026-03-05,12,카무트효소,22.61506,카무트효소,61.17647,카무트효소
2026-03-05,13,두쫀쿠,11.16822,두쫀쿠,23.91118,두쫀쿠
2026-03-05,14,천혜향,17.21076,천혜향,35.33163,천혜향
2026-03-05,15,쭈꾸미,10.55077,쭈꾸미,52.29007,쭈꾸미
2026-03-05,16,생수,18.31786,생수,49.17733,생수
2026-03-05,17,촉촉한황치즈칩,10.80975,촉촉한황치즈칩,49.0458,촉촉한황치즈칩
2026-03-05,18,레몬즙,12.54676,레몬즙,44.88117,레몬즙
2026-03-05,19,토마토,14.24414,토마토,43.60146,토마토
2026-03-05,20,그릭요거트,6.44105,그릭요거트,41.75438,그릭요거트
2026-03-06,1,알부민,29.15451,알부민,34.68922,알부민
2026-03-06,2,닭가슴살,16.29891,닭가슴살,34.29873,닭가슴살
2026-03-06,3,쌀20kg,7.97299,쌀20kg,33.32248,쌀20kg
2026-03-06,4,쌀10kg,17.99173,쌀10kg,37.54253,쌀10kg
2026-03-06,5,사과,25.36568,사과,29.14933,사과
2026-03-06,6,올리브오일,23.34072,올리브오일,68.55575,올리브오일
2026-03-06,7,봄동,69.26657,봄동,66.07319,봄동
2026-03-06,8,새조개,7.02404,새조개,39.01001,새조개
2026-03-06,9,쭈꾸미,11.26208,쭈꾸미,60.1145,쭈꾸미
2026-03-06,10,오메가3,55.03355,오메가3,23.78071,오메가3
2026-03-06,11,임박,5.38109,임박,59.2,임박
2026-03-06,12,카무트효소,19.4683,카무트효소,63.3155,카무트효소
2026-03-06,13,마그네슘,17.959,마그네슘,58.00636,마그네슘
2026-03-06,14,레몬즙,12.49133,레몬즙,49.63436,레몬즙
2026-03-06,15,맥심모카골드,12.25056,맥심모카골드,59.6685,맥심모카골드
2026-03-06,16,촉촉한황치즈칩,11.91308,촉촉한황치즈칩,51.52671,촉촉한황치즈칩
2026-03-06,17,생수,16.00387,생수,48.26325,생수
2026-03-06,18,두쫀쿠,11.62081,두쫀쿠,21.90435,두쫀쿠
2026-03-06,19,고구마,1.46679,고구마,25.49325,고구마
2026-03-06,20,그릭요거트,6.04952,그릭요거트,42.89473,그릭요거트
2026-03-07,1,쌀20kg,7.40524,쌀20kg,36.64171,쌀20kg
2026-03-07,2,알부민,34.81049,알부민,34.39635,알부민
2026-03-07,3,닭가슴살,13.84379,닭가슴살,28.11584,닭가슴살
2026-03-07,4,올리브오일,24.78869,올리브오일,75.31992,올리브오일
2026-03-07,5,사과,25.2108,사과,30.5482,사과
2026-03-07,6,쌀10kg,17.71639,쌀10kg,28.88468,쌀10kg
2026-03-07,7,오메가3,53.5536,오메가3,23.66729,오메가3
2026-03-07,8,레,1.03432,레,,
2026-03-07,9,카무트효소,21.47873,카무트효소,58.39572,카무트효소
2026-03-07,10,촉촉한황치즈칩,12.91707,촉촉한황치즈칩,51.71755,촉촉한황치즈칩
2026-03-07,11,쭈꾸미,12.24833,쭈꾸미,50.09541,쭈꾸미
2026-03-07,12,마그네슘,16.18588,마그네슘,55.56733,마그네슘
2026-03-07,13,생수,15.00623,생수,46.61791,생수
2026-03-07,14,그릭요거트,5.26644,그릭요거트,42.80701,그릭요거트
2026-03-07,15,두쫀쿠,12.46574,두쫀쿠,20.75149,두쫀쿠
2026-03-07,16,창억떡,25.26791,창억떡,42.63157,창억떡
2026-03-07,17,샤오커오라사탕,8.92814,샤오커오라사탕,41.66666,샤오커오라사탕
2026-03-07,18,콜라겐,28.65531,콜라겐,43.13186,콜라겐
2026-03-07,19,유산균,23.74255,유산균,42.68738,유산균
2026-03-07,20,두유,10.74178,두유,47.61399,두유
2026-03-08,1,알부민,33.02132,알부민,40.90465,알부민
2026-03-08,2,쌀20kg,8.57756,쌀20kg,40.02603,쌀20kg
2026-03-08,3,닭가슴살,19.39235,닭가슴살,36.21867,닭가슴살
2026-03-08,4,사과,32.30941,사과,39.39508,사과
2026-03-08,5,쌀10kg,22.56926,쌀10kg,37.50472,쌀10kg
2026-03-08,6,올리브오일,25.0866,올리브오일,75.86837,올리브오일
2026-03-08,7,오메가3,63.77559,오메가3,30.39697,오메가3
2026-03-08,8,레몬즙,14.28571,레몬즙,64.25959,레몬즙
2026-03-08,9,촉촉한황치즈칩,12.8337,촉촉한황치즈칩,61.64122,촉촉한황치즈칩
2026-03-08,10,생수,16.17015,생수,55.94149,생수
2026-03-08,11,두바이찰떡파이,14.51627,두바이찰떡파이,53.33333,두바이찰떡파이
2026-03-08,12,마그네슘,19.18989,마그네슘,63.62672,마그네슘
2026-03-08,13,탄산수,3.54956,탄산수,51.4035,탄산수
2026-03-08,14,두유,11.38705,두유,61.29374,두유
2026-03-08,15,햇반,3.45133,햇반,23.14261,햇반
2026-03-08,16,비타민c,27.88728,비타민c,46.53812,비타민c
2026-03-08,17,김치,28.43616,김치,53.0,김치
2026-03-08,18,고구마,1.82009,고구마,27.3624,고구마
2026-03-08,19,그릭요거트,6.09915,그릭요거트,45.61403,그릭요거트
2026-03-08,20,쭈꾸미,12.30687,쭈꾸미,48.5687,쭈꾸미
2026-03-09,1,쌀20kg,9.45527,쌀20kg,46.76212,쌀20kg
2026-03-09,2,닭가슴살,26.7976,닭가슴살,40.57923,닭가슴살
2026-03-09,3,알부민,34.51588,알부민,40.48161,알부민
2026-03-09,4,쌀10kg,23.47272,쌀10kg,39.16824,쌀10kg
2026-03-09,5,사과,34.49492,사과,37.76937,사과
2026-03-09,6,촉촉한황치즈칩,20.87804,촉촉한황치즈칩,80.62977,촉촉한황치즈칩
2026-03-09,7,오,2.74121,오,,
2026-03-09,8,두유,13.65361,두유,78.15482,두유
2026-03-09,9,올리브오일,27.33822,올리브오일,65.44789,올리브오일
2026-03-09,10,쭈꾸미,11.32771,쭈꾸미,67.55725,쭈꾸미
2026-03-09,11,생수,20.36857,생수,64.44241,생수
2026-03-09,12,두바이찰떡파이,12.44278,두바이찰떡파이,60.43859,두바이찰떡파이
2026-03-09,13,버터떡,65.45454,버터떡,66.60212,버터떡
2026-03-09,14,레몬즙,16.04544,레몬즙,59.96343,레몬즙
2026-03-09,15,새조개,6.25731,새조개,37.89039,새조개
2026-03-09,16,맥심모카골드,14.23558,맥심모카골드,69.50276,맥심모카골드
2026-03-09,17,그릭요거트,7.1892,그릭요거트,53.15789,그릭요거트
2026-03-09,18,봄동,62.82557,봄동,59.94065,봄동
2026-03-09,19,임박,5.7756,임박,60.3,임박
2026-03-09,20,오렌지,1.8131,오렌지,55.56631,오렌지
2026-03-10,1,닭가슴살,24.52355,닭가슴살,42.79205,닭가슴살
2026-03-10,2,알부민,44.19211,알부민,35.50276,알부민
2026-03-10,3,사과,33.91843,사과,40.41587,사과
2026-03-10,4,촉촉한황치즈칩,59.07228,촉촉한황치즈칩,100.0,촉촉한황치즈칩
2026-03-10,5,쌀20kg,8.23078,쌀20kg,30.65408,쌀20kg
2026-03-10,6,오메가3,78.87626,오메가3,34.70699,오메가3
2026-03-10,7,쌀10kg,21.53674,쌀10kg,33.30812,쌀10kg
2026-03-10,8,올리브오일,25.20437,올리브오일,73.40036,올리브오일
2026-03-10,9,두바이찰떡파이,13.26446,두바이찰떡파이,69.03508,두바이찰떡파이
2026-03-10,10,생수,19.75197,생수,68.09872,생수
2026-03-10,11,버터떡,77.08299,버터떡,71.73281,버터떡
2026-03-10,12,새조개,7.725,새조개,41.30819,새조개
2026-03-10,13,두쫀쿠,11.19551,두쫀쿠,28.22374,두쫀쿠
2026-03-10,14,타피오카전분,3.91233,타피오카전분,62.34269,타피오카전분
2026-03-10,15,두유,11.38162,두유,67.97454,두유
2026-03-10,16,고구마,2.00555,고구마,33.17757,고구마
2026-03-10,17,마그네슘,21.733,마그네슘,65.9597,마그네슘
2026-03-10,18,레몬즙,14.161,레몬즙,56.21572,레몬즙
2026-03-10,19,쭈꾸미,13.15299,쭈꾸미,57.82442,쭈꾸미
2026-03-10,20,화이트데이사탕,3.38372,화이트데이사탕,58.18005,화이트데이사탕
2026-03-11,1,닭가슴살,22.54104,닭가슴살,37.48779,닭가슴살
2026-03-11,2,쌀20kg,8.1694,쌀20kg,37.09729,쌀20kg
2026-03-11,3,알부민,42.32008,알부민,34.26618,알부민
2026-03-11,4,촉촉한황치즈칩,78.5419,촉촉한황치즈칩,99.61832,촉촉한황치즈칩
2026-03-11,5,쌀10kg,20.41817,쌀10kg,39.09262,쌀10kg
2026-03-11,6,사과,33.50542,사과,34.32892,사과
2026-03-11,7,오메가3,72.55205,오메가3,30.39697,오메가3
2026-03-11,8,올리브오일,24.89261,올리브오일,72.57769,올리브오일
2026-03-11,9,버터떡,94.31412,버터떡,76.76669,버터떡
2026-03-11,10,쭈꾸미,13.75432,쭈꾸미,72.80534,쭈꾸미
2026-03-11,11,새조개,7.37532,새조개,43.84207,새조개
2026-03-11,12,창억떡,29.56195,창억떡,62.98245,창억떡
2026-03-11,13,두바이찰떡파이,15.88022,두바이찰떡파이,62.89473,두바이찰떡파이
2026-03-11,14,그릭요거트,6.61201,그릭요거트,58.94736,그릭요거트
2026-03-11,15,생수,17.23707,생수,60.87751,생수
2026-03-11,16,청년어부왕,22.63595,청년어부왕,63.50435,청년어부왕
2026-03-11,17,두유,12.29801,두유,68.39872,두유
2026-03-11,18,대방어,4.26134,대방어,55.29715,대방어
2026-03-11,19,레몬즙,14.25107,레몬즙,57.86106,레몬즙
2026-03-11,20,타피오카전분,4.4379,타피오카전분,60.7938,타피오카전분
2026-03-12,1,알부민,37.87632,알부민,36.7068,알부민
2026-03-12,2,쌀20kg,7.61393,쌀20kg,30.94695,쌀20kg
2026-03-12,3,쌀10kg,19.81586,쌀10kg,35.3119,쌀10kg
2026-03-12,4,촉촉한황치즈칩,65.99379,촉촉한황치즈칩,86.64122,촉촉한황치즈칩
2026-03-12,5,버터떡,98.52374,버터떡,84.0271,버터떡
2026-03-12,6,닭가슴살,20.78563,닭가슴살,26.55385,닭가슴살
2026-03-12,7,새조개,7.77633,새조개,47.25987,새조개
2026-03-12,8,오메가3,69.33402,오메가3,29.18714,오메가3
2026-03-12,9,임박,5.6967,임박,77.2,임박
2026-03-12,10,타피오카전분,5.3125,타피오카전분,72.99128,타피오카전분
2026-03-12,11,두바이찰떡파이,18.80112,두바이찰떡파이,58.68421,두바이찰떡파이
2026-03-12,12,사과,31.51781,사과,24.95274,사과
2026-03-12,13,마그네슘,20.31233,마그네슘,67.8685,마그네슘
2026-03-12,14,두쫀쿠,10.7577,두쫀쿠,26.4304,두쫀쿠
2026-03-12,15,쭈꾸미,13.57871,쭈꾸미,57.15648,쭈꾸미
2026-03-12,16,생수,18.60884,생수,53.47349,생수
2026-03-12,17,카무트효소,17.37046,카무트효소,61.60427,카무트효소
2026-03-12,18,유산균,28.85548,유산균,52.19378,유산균
2026-03-12,19,두유,11.52261,두유,58.32449,두유
2026-03-12,20,천혜향,18.1627,천혜향,35.07653,천혜향
2026-03-13,1,알부민,36.82982,알부민,38.07354,알부민
2026-03-13,2,쌀20kg,7.15973,쌀20kg,30.7517,쌀20kg
2026-03-13,3,오메가3,63.67234,오메가3,33.61058,오메가3
2026-03-13,4,버터떡,100.0,버터떡,82.76863,버터떡
2026-03-13,5,유산균,26.29208,유산균,74.68007,유산균
2026-03-13,6,쌀10kg,16.47737,쌀10kg,30.66162,쌀10kg
2026-03-13,7,촉촉한황치즈칩,54.88957,촉촉한황치즈칩,73.0916,촉촉한황치즈칩
2026-03-13,8,닭가슴살,16.13012,닭가슴살,23.10445,닭가슴살
2026-03-13,9,두바이찰떡파이,19.31582,두바이찰떡파이,61.31578,두바이찰떡파이
2026-03-13,10,타피오카전분,4.06452,타피오카전분,65.05324,타피오카전분
2026-03-13,11,새조개,8.2431,새조개,37.65468,새조개
2026-03-13,12,철분제,6.80034,철분제,100.0,철분제
2026-03-13,13,사과,25.91636,사과,23.13799,사과
2026-03-13,14,두쫀쿠,12.07114,두쫀쿠,24.89325,두쫀쿠
2026-03-13,15,임박,5.16017,임박,58.2,임박
2026-03-13,16,올리브오일,29.33351,올리브오일,53.10786,올리브오일
2026-03-13,17,쭈꾸미,13.57516,쭈꾸미,52.48091,쭈꾸미
2026-03-13,18,맥심모카골드,12.2139,맥심모카골드,54.80662,맥심모카골드
2026-03-13,19,천혜향,16.48075,천혜향,31.31377,천혜향
2026-03-13,20,생수,14.63904,생수,44.0585,생수
2026-03-14,1,쌀20kg,7.43286,쌀20kg,30.62154,쌀20kg
2026-03-14,2,버터떡,96.945,버터떡,90.90029,버터떡
2026-03-14,3,알부민,32.26024,알부민,29.87308,알부민
2026-03-14,4,촉촉한황치즈칩,44.41507,촉촉한황치즈칩,85.68702,촉촉한황치즈칩
2026-03-14,5,유산균,20.74961,유산균,69.28702,유산균
2026-03-14,6,쌀10kg,17.20013,쌀10kg,27.82608,쌀10kg
2026-03-14,7,오메가3,55.75632,오메가3,27.48582,오메가3
2026-03-14,8,닭가슴살,13.97268,닭가슴살,20.79401,닭가슴살
2026-03-14,9,두바이찰떡파이,14.4023,두바이찰떡파이,54.03508,두바이찰떡파이
2026-03-14,10,올리브오일,25.55078,올리브오일,50.54844,올리브오일
2026-03-14,11,철분제,6.24628,철분제,87.62214,철분제
2026-03-14,12,사과,24.57408,사과,20.0378,사과
2026-03-14,13,쭈꾸미,15.76053,쭈꾸미,50.09541,쭈꾸미
2026-03-14,14,창억떡,37.10961,창억떡,45.78947,창억떡
2026-03-14,15,천혜향,18.83431,천혜향,32.33418,천혜향
2026-03-14,16,카무트효소,12.86433,카무트효소,53.15508,카무트효소
2026-03-14,17,새조개,7.50846,새조개,27.81378,새조개
2026-03-14,18,참외,13.61023,참외,49.09862,참외
2026-03-14,19,두쫀쿠,13.2447,두쫀쿠,19.29974,두쫀쿠
2026-03-14,20,멀티비타민,7.9744,멀티비타민,72.3127,멀티비타민
2026-03-15,1,쌀20kg,8.46401,쌀20kg,38.91962,쌀20kg
2026-03-15,2,쌀10kg,22.31113,쌀10kg,43.96975,쌀10kg
2026-03-15,3,알부민,31.22602,알부민,34.46143,알부민
2026-03-15,4,버터떡,77.40462,버터떡,91.67473,버터떡
2026-03-15,5,오메가3,76.84563,오메가3,31.87145,오메가3
2026-03-15,6,촉촉한황치즈칩,35.08647,촉촉한황치즈칩,72.70992,촉촉한황치즈칩
2026-03-15,7,닭가슴살,19.43225,닭가슴살,23.65766,닭가슴살
2026-03-15,8,사과,29.65066,사과,23.51606,사과
2026-03-15,9,마그네슘,19.33087,마그네슘,64.47507,마그네슘
2026-03-15,10,두바이찰떡파이,12.23874,두바이찰떡파이,51.22807,두바이찰떡파이
2026-03-15,11,참외,12.86194,참외,60.44538,참외
2026-03-15,12,올리브오일,27.42136,올리브오일,51.37111,올리브오일
2026-03-15,13,창억떡,49.40534,창억떡,48.59649,창억떡
2026-03-15,14,두유,12.29801,두유,55.03711,두유
2026-03-15,15,콜라겐,29.77099,콜라겐,46.79487,콜라겐
2026-03-15,16,두쫀쿠,11.5469,두쫀쿠,21.69086,두쫀쿠
2026-03-15,17,천혜향,19.2548,천혜향,31.82397,천혜향
2026-03-15,18,맥심모카골드,10.99355,맥심모카골드,54.91712,맥심모카골드
2026-03-15,19,쭈꾸미,16.10643,쭈꾸미,46.46946,쭈꾸미
2026-03-15,20,레몬즙,12.94166,레몬즙,44.33272,레몬즙
2026-03-16,1,쌀20kg,8.85069,쌀20kg,38.30133,쌀20kg
2026-03-16,2,쌀10kg,22.59507,쌀10kg,41.89035,쌀10kg
2026-03-16,3,알부민,27.37148,알부민,30.10087,알부민
2026-03-16,4,촉촉한황치즈칩,43.93968,촉촉한황치즈칩,81.48854,촉촉한황치즈칩
2026-03-16,5,버터떡,72.33766,버터떡,79.38044,버터떡
2026-03-16,6,닭가슴살,26.94798,닭가슴살,26.29352,닭가슴살
2026-03-16,7,사과,34.28841,사과,30.39697,사과
2026-03-16,8,오메가3,74.98709,오메가3,29.79206,오메가3
2026-03-16,9,마그네슘,22.29693,마그네슘,74.54931,마그네슘
2026-03-16,10,창억떡,50.79134,창억떡,59.38596,창억떡
2026-03-16,11,쭈꾸미,15.21596,쭈꾸미,63.26335,쭈꾸미
2026-03-16,12,두바이찰떡파이,13.51629,두바이찰떡파이,55.87719,두바이찰떡파이
2026-03-16,13,천혜향,20.4637,천혜향,39.92346,천혜향
2026-03-16,14,새조개,6.12899,새조개,35.65114,새조개
2026-03-16,15,참외,13.9898,참외,62.03605,참외
2026-03-16,16,임박,5.91762,임박,56.2,임박
2026-03-16,17,생수,20.36857,생수,51.09689,생수
2026-03-16,18,오렌지,1.72991,오렌지,51.8877,오렌지
2026-03-16,19,올리브오일,28.99404,올리브오일,48.35466,올리브오일
2026-03-16,20,고구마,1.87439,고구마,26.79127,고구마
2026-03-17,1,쌀20kg,8.60518,쌀20kg,33.74552,쌀20kg
2026-03-17,2,알부민,30.54779,알부민,33.55027,알부민
2026-03-17,3,쌀10kg,21.22698,쌀10kg,37.80718,쌀10kg
2026-03-17,4,닭가슴살,24.89182,닭가슴살,28.89684,닭가슴살
2026-03-17,5,버터떡,70.87662,버터떡,83.44627,버터떡
2026-03-17,6,촉촉한황치즈칩,32.64212,촉촉한황치즈칩,81.48854,촉촉한황치즈칩
2026-03-17,7,오메가3,71.61418,오메가3,29.22495,오메가3
2026-03-17,8,창억떡,90.61781,창억떡,67.10526,창억떡
2026-03-17,9,새조개,7.33843,새조개,42.8403,새조개
2026-03-17,10,쭈꾸미,15.40753,쭈꾸미,68.70229,쭈꾸미
2026-03-17,11,사과,33.21287,사과,25.48204,사과
2026-03-17,12,두바이찰떡파이,12.08985,두바이찰떡파이,57.10526,두바이찰떡파이
2026-03-17,13,참외,14.60253,참외,67.44432,참외
2026-03-17,14,생수,18.48413,생수,49.45155,생수
2026-03-17,15,루테인,10.81063,루테인,87.29641,루테인
2026-03-17,16,마그네슘,21.59744,마그네슘,56.52173,마그네슘
2026-03-17,17,유산균,29.51364,유산균,48.35466,유산균
2026-03-17,18,두쫀쿠,9.61938,두쫀쿠,22.45943,두쫀쿠
2026-03-17,19,임박,5.75982,임박,52.4,임박
2026-03-17,20,올리브오일,28.52986,올리브오일,47.7148,올리브오일
2026-03-18,1,쌀20kg,8.13257,쌀20kg,35.5353,쌀20kg
2026-03-18,2,버터떡,62.42593,버터떡,100.0,버터떡
2026-03-18,3,쌀10kg,19.40285,쌀10kg,36.18147,쌀10kg
2026-03-18,4,닭가슴살,23.36657,닭가슴살,27.85551,닭가슴살
2026-03-18,5,오메가3,70.60746,오메가3,31.41776,오메가3
2026-03-18,6,알부민,30.18566,알부민,25.15457,알부민
2026-03-18,7,창억떡,95.66184,창억떡,66.75438,창억떡
2026-03-18,8,새조개,7.93673,새조개,44.49027,새조개
2026-03-18,9,쭈꾸미,15.26031,쭈꾸미,70.13358,쭈꾸미
2026-03-18,10,사과,31.93082,사과,24.68809,사과
2026-03-18,11,참외,14.71098,참외,68.92895,참외
2026-03-18,12,임박,5.79138,임박,64.9,임박
2026-03-18,13,촉촉한황치즈칩,24.81951,촉촉한황치즈칩,61.16412,촉촉한황치즈칩
2026-03-18,14,올리브오일,28.2943,올리브오일,58.50091,올리브오일
2026-03-18,15,천혜향,19.23728,천혜향,40.49744,천혜향
2026-03-18,16,두바이찰떡파이,10.84538,두바이찰떡파이,53.85964,두바이찰떡파이
