product_name,auctn_seq,scsbd_dt,trd_clcln_ymd,whsl_mrkt_cd,whsl_mrkt_nm,corp_cd,corp_nm,gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm,corp_gds_cd,corp_gds_item_nm,corp_gds_vrty_nm,plor_cd,plor_nm,scsbd_prc,qty,unit_qty,unit_cd,unit_nm,pkg_cd,pkg_nm,spm_no,trd_se,auction_price_num,qty_num,unit_qty_num,trade_qty_est
참외,11,2026-04-28 05:37:27,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,52000.000,10.000,10.000,12,kg,101,상자,05661,경매,52000.0,10.0,10.0,100.0
참외,12,2026-04-28 05:37:20,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,49500.000,23.000,10.000,12,kg,101,상자,11702,전자거래(팩스형),49500.0,23.0,10.0,230.0
참외,00608,2026-04-28 05:37:17,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,55000.000,7.000,10.000,12,kg,107,파렛트,1320,경매,55000.0,7.0,10.0,70.0
참외,10,2026-04-28 05:37:17,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,42000.000,4.000,10.000,12,kg,101,상자,05661,경매,42000.0,4.0,10.0,40.0
참외,10,2026-04-28 05:37:17,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,42000.000,4.000,10.000,12,kg,101,상자,05661,경매,42000.0,4.0,10.0,40.0
참외,11,2026-04-28 05:37:16,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,53500.000,4.000,10.000,12,kg,101,상자,11702,전자거래(팩스형),53500.0,4.0,10.0,40.0
참외,10,2026-04-28 05:37:13,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,57000.000,9.000,10.000,12,kg,101,상자,11702,전자거래(팩스형),57000.0,9.0,10.0,90.0
참외,09,2026-04-28 05:37:11,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,52800.000,1.000,10.000,12,kg,101,상자,05661,경매,52800.0,1.0,10.0,10.0
참외,09,2026-04-28 05:37:11,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,52800.000,1.000,10.000,12,kg,101,상자,05661,경매,52800.0,1.0,10.0,10.0
참외,09,2026-04-28 05:37:11,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,55500.000,11.000,10.000,12,kg,101,상자,11702,전자거래(팩스형),55500.0,11.0,10.0,110.0
참외,08,2026-04-28 05:37:08,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,47500.000,3.000,10.000,12,kg,101,상자,11702,전자거래(팩스형),47500.0,3.0,10.0,30.0
참외,08,2026-04-28 05:37:06,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,54300.000,1.000,10.000,12,kg,101,상자,05661,경매,54300.0,1.0,10.0,10.0
참외,08,2026-04-28 05:37:06,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,54300.000,1.000,10.000,12,kg,101,상자,05661,경매,54300.0,1.0,10.0,10.0
참외,07,2026-04-28 05:37:04,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,59000.000,4.000,10.000,12,kg,101,상자,11702,전자거래(팩스형),59000.0,4.0,10.0,40.0
참외,00607,2026-04-28 05:37:03,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,45000.000,1.000,10.000,12,kg,107,파렛트,1320,경매,45000.0,1.0,10.0,10.0
참외,07,2026-04-28 05:37:00,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,55900.000,2.000,10.000,12,kg,101,상자,05661,경매,55900.0,2.0,10.0,20.0
참외,07,2026-04-28 05:37:00,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,55900.000,2.000,10.000,12,kg,101,상자,05661,경매,55900.0,2.0,10.0,20.0
참외,06,2026-04-28 05:36:57,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,60000.000,4.000,10.000,12,kg,101,상자,11702,전자거래(팩스형),60000.0,4.0,10.0,40.0
참외,00606,2026-04-28 05:36:56,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,31600.000,14.000,5.000,12,kg,107,파렛트,1320,경매,31600.0,14.0,5.0,70.0
